,C_ID,CAS ID,example_compound_name,Molecular formula,Mw,Organism,knapsack_search_term,Source
0,C00001048,527-95-7,Herbacetin,C15H10O7,302.04265268,Meconopsis paniculata,Meconopsis,KNApSAcK
1,C00001408,51-61-6,Dopamine,C8H11NO2,153.0789786,Meconopsis cambrica,Meconopsis,KNApSAcK
2,C00001435,51-67-2,Tyramine,C8H11NO,137.08406398,Meconopsis cambrica,Meconopsis,KNApSAcK
3,C00001799,485-91-6,Allocryptopine,C21H23NO5,369.15762285,Meconopsis cambrica,Meconopsis,KNApSAcK
4,C00001799,485-91-6,Allocryptopine,C21H23NO5,369.15762285,Meconopsis robusta,Meconopsis,KNApSAcK
5,C00001862,6808-72-6,Glaziovine,C18H19NO3,297.13649348,Meconopsis cambrica,Meconopsis,KNApSAcK
6,C00001885,2141-09-5,Magnoflorine,C20H24NO4,342.17053326,Meconopsis spp.,Meconopsis,KNApSAcK
7,C00001885,2141-09-5,Magnoflorine,C20H24NO4,342.17053326,Meconopsis cambrica,Meconopsis,KNApSAcK
8,C00001885,2141-09-5,Magnoflorine,C20H24NO4,342.17053326,Meconopsis robusta,Meconopsis,KNApSAcK
9,C00001886,1093-07-8,Mecambrine,C18H17NO3,295.12084342,Meconopsis cambrica,Meconopsis,KNApSAcK
10,C00001887,3466-56-6,(+)-Mecambroline,C18H17NO3,295.12084342,Meconopsis cambrica,Meconopsis,KNApSAcK
11,C00001906,130-86-9,Protopine,C20H19NO5,353.12632273,Meconopsis robusta,Meconopsis,KNApSAcK
12,C00001906,130-86-9,Protopine,C20H19NO5,353.12632273,Meconopsis cambrica,Meconopsis,KNApSAcK
13,C00001910,485-19-8,(+)-Reticuline,C19H23NO4,329.16270823,Meconopsis cambrica,Meconopsis,KNApSAcK
14,C00001911,2718-25-4,Rhoeadine,C21H21NO6,383.13688741,Meconopsis robusta,Meconopsis,KNApSAcK
15,C00004565,520-18-3,Kaempferol,C15H10O6,286.04773805,Meconopsis betonicifolia,Meconopsis,KNApSAcK
16,C00005158,73803-52-8,Kaempferol 3-glucosyl-(1->6)-galactoside,C27H30O16,610.15338491,Meconopsis grandis,Meconopsis,KNApSAcK
17,C00005166,22149-35-5,Kaempferol 3-O-gentiobioside,C27H30O16,610.15338491,Meconopsis betonicifolia,Meconopsis,KNApSAcK
18,C00005166,22149-35-5,Kaempferol 3-O-gentiobioside,C27H30O16,610.15338491,Meconopsis horridula,Meconopsis,KNApSAcK
19,C00005166,22149-35-5,Kaempferol 3-O-gentiobioside,C27H30O16,610.15338491,Meconopsis grandis,Meconopsis,KNApSAcK
20,C00005335,24543-51-9,Herbacetin 3-glucoside,C21H20O12,464.09547611,Meconopsis paniculata,Meconopsis,KNApSAcK
21,C00011190,339079-78-6,Cyanidin 3-O-[(6-O-malonyl-2-O-beta-D-xylopyranosyl)-beta-D-glucopyranoside]-7-O-beta-D-glucopyranoside,C35H41O23,829.20386262,Meconopsis grandis,Meconopsis,KNApSAcK
22,C00011190,339079-78-6,Cyanidin 3-O-[(6-O-malonyl-2-O-beta-D-xylopyranosyl)-beta-D-glucopyranoside]-7-O-beta-D-glucopyranoside,C35H41O23,829.20386262,Meconopsis betonicifolia,Meconopsis,KNApSAcK
23,C00011190,339079-78-6,Cyanidin 3-O-[(6-O-malonyl-2-O-beta-D-xylopyranosyl)-beta-D-glucopyranoside]-7-O-beta-D-glucopyranoside,C35H41O23,829.20386262,Meconopsis horridula,Meconopsis,KNApSAcK
24,C00024668,3486-66-6,Coptisine,C19H14NO4,320.09228294,Meconopsis robusta,Meconopsis,KNApSAcK
25,C00025268,3423-07-2,(+)-N-Methylcoclaurine,C18H21NO3,299.15214354,Meconopsis cambrica,Meconopsis,KNApSAcK
26,C00025453,4046-21-3,Isorhoeadine,C21H21NO6,383.13688741,Meconopsis rudis Prain,Meconopsis,KNApSAcK
27,C00025453,4046-21-3,Isorhoeadine,C21H21NO6,383.13688741,Meconopsis napaulensis,Meconopsis,KNApSAcK
28,C00025453,4046-21-3,Isorhoeadine,C21H21NO6,383.13688741,Meconopsis horridula,Meconopsis,KNApSAcK
29,C00025453,4046-21-3,Isorhoeadine,C21H21NO6,383.13688741,Meconopsis betonicifolia,Meconopsis,KNApSAcK
30,C00025457,6807-93-8,Papaverrubine A,C20H19NO6,369.12123735,Meconopsis paniculata,Meconopsis,KNApSAcK
31,C00025457,6807-93-8,Papaverrubine A,C20H19NO6,369.12123735,Meconopsis rudis Prain,Meconopsis,KNApSAcK
32,C00025457,6807-93-8,Papaverrubine A,C20H19NO6,369.12123735,Meconopsis napaulensis DC.,Meconopsis,KNApSAcK
33,C00025457,6807-93-8,Papaverrubine A,C20H19NO6,369.12123735,Meconopsis betonicifolia,Meconopsis,KNApSAcK
34,C00025459,22584-46-9,Papaverrubine C,C20H21NO6,371.13688741,Meconopsis horridula,Meconopsis,KNApSAcK
35,C00025459,22584-46-9,Papaverrubine C,C20H21NO6,371.13688741,Meconopsis paniculata,Meconopsis,KNApSAcK
36,C00025459,22584-46-9,Papaverrubine C,C20H21NO6,371.13688741,Meconopsis napaulensis DC.,Meconopsis,KNApSAcK
37,C00025459,22584-46-9,Papaverrubine C,C20H21NO6,371.13688741,Meconopsis rudis Prain,Meconopsis,KNApSAcK
38,C00025459,22584-46-9,Papaverrubine C,C20H21NO6,371.13688741,Meconopsis cambrica,Meconopsis,KNApSAcK
39,C00025459,22584-46-9,Papaverrubine C,C20H21NO6,371.13688741,Meconopsis betonicifolia,Meconopsis,KNApSAcK
40,C00025459,22584-46-9,Papaverrubine C,C20H21NO6,371.13688741,Meconopsis robusta,Meconopsis,KNApSAcK
41,C00025460,18104-24-0,Papaverrubine D,C20H21NO6,371.13688741,Meconopsis rudis Prain,Meconopsis,KNApSAcK
42,C00025460,18104-24-0,Papaverrubine D,C20H21NO6,371.13688741,Meconopsis sinuata,Meconopsis,KNApSAcK
43,C00025460,18104-24-0,Papaverrubine D,C20H21NO6,371.13688741,Meconopsis robusta,Meconopsis,KNApSAcK
44,C00025460,18104-24-0,Papaverrubine D,C20H21NO6,371.13688741,Meconopsis paniculata,Meconopsis,KNApSAcK
45,C00025460,18104-24-0,Papaverrubine D,C20H21NO6,371.13688741,Meconopsis nepalensis,Meconopsis,KNApSAcK
46,C00025460,18104-24-0,Papaverrubine D,C20H21NO6,371.13688741,Meconopsis horridula,Meconopsis,KNApSAcK
47,C00025460,18104-24-0,Papaverrubine D,C20H21NO6,371.13688741,Meconopsis cambrica,Meconopsis,KNApSAcK
48,C00025460,18104-24-0,Papaverrubine D,C20H21NO6,371.13688741,Meconopsis betonicifolia,Meconopsis,KNApSAcK
49,C00025461,6807-95-0,Papaverrubine E,C20H19NO6,369.12123735,Meconopsis betonicifolia,Meconopsis,KNApSAcK
50,C00025461,6807-95-0,Papaverrubine E,C20H19NO6,369.12123735,Meconopsis rudis Prain,Meconopsis,KNApSAcK
51,C00025461,6807-95-0,Papaverrubine E,C20H19NO6,369.12123735,Meconopsis robusta,Meconopsis,KNApSAcK
52,C00025461,6807-95-0,Papaverrubine E,C20H19NO6,369.12123735,Meconopsis paniculata,Meconopsis,KNApSAcK
53,C00025461,6807-95-0,Papaverrubine E,C20H19NO6,369.12123735,Meconopsis nepalensis,Meconopsis,KNApSAcK
54,C00025461,6807-95-0,Papaverrubine E,C20H19NO6,369.12123735,Meconopsis horridula,Meconopsis,KNApSAcK
55,C00025625,548-08-3,(-)-Roemerine,C18H17NO2,279.12592879,Meconopsis cambrica,Meconopsis,KNApSAcK
56,C00025626,21059-86-9,(-)-Roemeroline,C18H17NO3,295.12084342,Meconopsis cambrica,Meconopsis,KNApSAcK
57,C00025655,517-56-6,(+)-Corytuberine,C19H21NO4,327.14705817,Meconopsis robusta,Meconopsis,KNApSAcK
58,C00025655,517-56-6,(+)-Corytuberine,C19H21NO4,327.14705817,Meconopsis cambrica,Meconopsis,KNApSAcK
59,C00025812,486-39-5,Coclaurine,C17H19NO3,285.13649348,Meconopsis cambrica,Meconopsis,KNApSAcK
60,C00026087,483-44-3,Cheilanthifoline,C19H19NO4,325.1314081,Meconopsis cambrica,Meconopsis,KNApSAcK
61,C00026092,6451-73-6,l-Scoulerine,C19H21NO4,327.14705817,Meconopsis cambrica,Meconopsis,KNApSAcK
62,C00026095,84-39-9,l-Stylopine,C19H17NO4,323.11575804,Meconopsis cambrica,Meconopsis,KNApSAcK
63,C00026118,30243-28-8,Corysamine,C20H16NO4,334.10793301,Meconopsis robusta,Meconopsis,KNApSAcK
64,C00026134,31098-60-9,Mecambridine,C22H25NO6,399.16818754,Meconopsis cambrica Vig.,Meconopsis,KNApSAcK
65,C00026134,31098-60-9,Mecambridine,C22H25NO6,399.16818754,Meconopsis punicea,Meconopsis,KNApSAcK
66,C00027332,482-74-6,Cryptopine,C21H23NO5,369.15762285,Meconopsis robusta,Meconopsis,KNApSAcK
67,C00027366,19777-82-3,Flavinantine,C19H21NO4,327.14705817,Meconopsis cambrica,Meconopsis,KNApSAcK
68,C00027563,166990-19-8,Mequinine,C23H26NO7,428.17092719,Meconopsis quintuplinerva,Meconopsis,KNApSAcK
69,C00034613,22672-77-1,(S)-Norcoclaurine,C16H17NO3,271.12084342,Meconopsis cambrica,Meconopsis,KNApSAcK
70,C00051847,,(S)-cis-N-Methylstylopine,C20H20NO4+,338.13923313,Meconopsis cambrica,Meconopsis,KNApSAcK
71,C00051850,7339-87-9,4-Hydroxyphenylacetaldehyde,C8H8O2,136.0524295,Meconopsis cambrica,Meconopsis,KNApSAcK
72,C00051851,622-54-8,4-Hydroxyphenylpyruvate,C9H7O4-,179.03443371,Meconopsis cambrica,Meconopsis,KNApSAcK
73,C00051977,,3'-Hydroxy-7-O-methylcoclaurine,C18H21NO4,315.14705817,Meconopsis cambrica,Meconopsis,KNApSAcK
74,C00052036,5707-55-1,"3,4-Dihydroxyphenylacetaldehyde",C8H8O3,152.04734412,Meconopsis cambrica,Meconopsis,KNApSAcK
0,C00001183,110-17-8,Fumaric acid,C4H4O4,116.01095862,Corydalis yanhusuo,Corydalis,KNApSAcK
1,C00001408,51-61-6,Dopamine,C8H11NO2,153.0789786,Corydalis cava,Corydalis,KNApSAcK
2,C00001417,539-15-1,Hordenine,C10H15NO,165.11536411,Corydalis yanhusuo,Corydalis,KNApSAcK
3,C00001428,110-60-1,"1,4-Butanediamine",C4H12N2,88.1000484,Corydalis yanhusuo,Corydalis,KNApSAcK
4,C00001435,51-67-2,Tyramine,C8H11NO,137.08406398,Corydalis cava,Corydalis,KNApSAcK
5,C00001727,518-17-2,Evodiamine,C19H17N3O,303.13716219,Corydalis yanhusuo,Corydalis,KNApSAcK
6,C00001766,84-26-4,Rutaecarpine,C18H13N3O,287.10586206,Corydalis yanhusuo,Corydalis,KNApSAcK
7,C00001792,524-46-9,Adlumine,C21H21NO6,383.13688741,Corydalis gortschakovii,Corydalis,KNApSAcK
8,C00001792,524-46-9,Adlumine,C21H21NO6,383.13688741,Corydalis nobilis,Corydalis,KNApSAcK
9,C00001792,524-46-9,Adlumine,C21H21NO6,383.13688741,Corydalis hsuchowensis,Corydalis,KNApSAcK
