,C_ID,CAS ID,example_compound_name,Molecular formula,Mw,Organism,knapsack_search_term,Source
0,C00001016,5128-44-9,"5-Hydroxy-7,4'-dimethoxyflavone",C17H14O5,298.08412356,Mirabilis viscosa,Mirabilis,KNApSAcK
1,C00001060,491-54-3,Kaempferide,C16H12O6,300.06338812,Mirabilis viscosa,Mirabilis,KNApSAcK
2,C00001357,59-92-7,"3,4-Dihydroxyphenylalanine",C9H11NO4,197.06880785,Mirabilis jalapa,Mirabilis,KNApSAcK
3,C00001361,56-40-6,Glycine,C2H5NO2,75.03202841,Mirabilis jalpa,Mirabilis,KNApSAcK
4,C00001396,73-22-3,L-Tryptophan,C11H12N2O2,204.08987764,Mirabilis jalpa,Mirabilis,KNApSAcK
5,C00001555,535-83-1,Trigonelline,C7H7NO2,137.04767848,Mirabilis jalapa,Mirabilis,KNApSAcK
6,C00001582,18766-66-0,Betalamic acid,C9H9NO5,211.04807241,Mirabilis jalapa,Mirabilis,KNApSAcK
7,C00001591,2181-75-1,Indicaxanthin,C14H16N2O6,308.10083626,Mirabilis jalapa,Mirabilis,KNApSAcK
8,C00001595,5296-79-7,Miraxanthin I,C14H18N2O7S,358.08347168,Mirabilis jalapa,Mirabilis,KNApSAcK
9,C00001596,5375-63-3,Miraxanthin II,C13H14N2O8,326.07501544,Mirabilis jalapa,Mirabilis,KNApSAcK
10,C00001597,5589-85-5,Miraxanthin III,C17H18N2O5,330.1215717,Mirabilis jalapa,Mirabilis,KNApSAcK
11,C00001598,5375-64-4,Miraxanthin V,C17H18N2O6,346.11648632,Mirabilis jalapa,Mirabilis,KNApSAcK
12,C00001607,904-62-1,Vulgaxanthin I,C14H17N3O7,339.10664992,Mirabilis jalapa,Mirabilis,KNApSAcK
13,C00003672,83-46-5,(-)-beta-Sitosterol,C29H50O,414.38616622,Mirabilis jalpa,Mirabilis,KNApSAcK
14,C00003738,559-70-6,beta-Amyrin,C30H50O,426.38616622,Mirabilis jalpa,Mirabilis,KNApSAcK
15,C00003867,25739-41-7,Velutin,C17H14O6,314.07903818,Mirabilis viscosa,Mirabilis,KNApSAcK
16,C00004567,569-92-6,Rhamnocitrin,C16H12O6,300.06338812,Mirabilis viscosa,Mirabilis,KNApSAcK
17,C00004569,3301-49-3,"Kaempferol 3,7-dimethyl ether",C17H14O6,314.07903818,Mirabilis viscosa,Mirabilis,KNApSAcK
18,C00004570,20869-95-8,Ermanin,C17H14O6,314.07903818,Mirabilis viscosa,Mirabilis,KNApSAcK
19,C00004571,15486-33-6,"Kaempferol 7,4'-dimethyl ether",C17H14O6,314.07903818,Mirabilis viscosa,Mirabilis,KNApSAcK
20,C00004573,15486-34-7,"3,7,4'-Tri-O-methylkaempferol",C18H16O6,328.09468824,Mirabilis viscosa,Mirabilis,KNApSAcK
21,C00004600,35214-88-1,"3,5,7-Trihydroxy-6,4'-dimethoxyflavone",C17H14O7,330.0739528,Mirabilis viscosa,Mirabilis,KNApSAcK
22,C00004635,480-19-3,Isorhamnetin,C16H12O7,316.05830274,Mirabilis viscosa,Mirabilis,KNApSAcK
23,C00004638,2068-02-2,"Quercetin 3,7-dimethyl ether",C17H14O7,330.0739528,Mirabilis viscosa,Mirabilis,KNApSAcK
24,C00004639,4382-17-6,"3,3'-Dimethylquercetin",C17H14O7,330.0739528,Mirabilis viscosa,Mirabilis,KNApSAcK
25,C00004642,552-54-5,"Quercetin 7,3'-dimethyl ether",C17H14O7,330.0739528,Mirabilis viscosa,Mirabilis,KNApSAcK
26,C00004646,33708-72-4,Pachypodol,C18H16O7,344.08960287,Mirabilis viscosa,Mirabilis,KNApSAcK
27,C00004649,6068-80-0,"Quercetin 7,3',4'-trimethyl ether",C18H16O7,344.08960287,Mirabilis viscosa,Mirabilis,KNApSAcK
28,C00004653,1245-15-4,"5-Hydroxy-3,7,3',4'-tetramethoxyflavone",C19H18O7,358.10525293,Mirabilis viscosa,Mirabilis,KNApSAcK
29,C00004693,10173-01-0,Jaceidin,C18H16O8,360.08451749,Mirabilis viscosa,Mirabilis,KNApSAcK
30,C00009984,117176-19-9,Boeravinone C,C18H16O7,344.08960287,Mirabilis jalapa,Mirabilis,KNApSAcK
31,C00011816,90039-64-8,"8beta-(2-Methylbutanoyl)-14-hydroxy-1(10),4E,11(13)-germacratrien-12,6beta-olide",C20H28O5,348.193674,Wunderlichia mirabilis,Mirabilis,KNApSAcK
32,C00012215,80368-05-4,Wunderolide,C20H24O5,344.16237388,Wunderlichia mirabilis,Mirabilis,KNApSAcK
33,C00012222,70224-78-1,"[S-(E,E)]-5,8,9,11a-Tetrahydro-3,6,10-trimethylcyclodeca[b]furan-2,4-dione",C15H18O3,246.12559444,Wunderlichia mirabilis,Mirabilis,KNApSAcK
34,C00012863,90039-66-0,"2,3,3a,4,4a,7,8,8a,9,9a-Decahydro-7-hydroxy-5,8a-dimethyl-3-methylene-2-oxonaphtho[2,3-b]furan-8-yl ester 2-methylbutanoic acid",C20H28O5,348.193674,Wunderlichia mirabilis,Mirabilis,KNApSAcK
35,C00013574,90081-38-2,13-Deoxyisoonoceriolide,C15H18O2,230.13067982,Wunderlichia mirabilis,Mirabilis,KNApSAcK
36,C00013575,80368-27-0,"[3aS-(3aalpha,4alpha,4aalpha,5aalpha,6aalpha,6bbeta,7abeta)]-Decahydro-4-hydroxy-6b-methyl-3,5-bis(methylene)cycloprop[2,3]indeno[5,6-b]furan-2(3H)-one",C15H18O3,246.12559444,Wunderlichia mirabilis,Mirabilis,KNApSAcK
37,C00015778,105093-75-2,Gnetin F,C28H24O6,456.1572885,Welwitschia mirabilis,Mirabilis,KNApSAcK
38,C00015779,105108-08-5,Gnetin G,C28H22O7,470.13655306,Welwitschia mirabilis,Mirabilis,KNApSAcK
39,C00015780,105132-92-1,Gnetin H,C42H32O9,680.20463262,Welwitschia mirabilis,Mirabilis,KNApSAcK
40,C00015781,105093-74-1,Gnetin I,C42H32O9,680.20463262,Welwitschia mirabilis,Mirabilis,KNApSAcK
41,C00019405,137810-40-3,Boeravinone F,C17H10O7,326.04265268,Mirabilis jalapa,Mirabilis,KNApSAcK
42,C00019747,485811-81-2,Mirabijalone A,C19H18O7,358.10525293,Mirabilis jalapa,Mirabilis,KNApSAcK
43,C00019748,485811-82-3,Mirabijalone B,C18H14O7,342.0739528,Mirabilis jalapa,Mirabilis,KNApSAcK
44,C00019749,485811-83-4,Mirabijalone C,C24H26O12,506.1424263,Mirabilis jalapa,Mirabilis,KNApSAcK
45,C00019750,485811-84-5,Mirabijalone D,C18H14O7,342.0739528,Mirabilis jalapa,Mirabilis,KNApSAcK
46,C00019751,333798-10-0,9-O-Methyl-4-hydroxyboeravinone B,C18H14O7,342.0739528,Mirabilis jalapa,Mirabilis,KNApSAcK
47,C00021713,90039-69-3,1-Hydroxymirabolide,C15H22O3,250.15689457,Wunderlichia mirabilis,Mirabilis,KNApSAcK
48,C00029135,258273-52-8,Tokaramide A,C23H36N6O5,476.2747183,Theonella aff. mirabilis,Mirabilis,KNApSAcK
49,C00029135,258273-52-8,Tokaramide A,C23H36N6O5,476.2747183,Theonella cf mirabilis,Mirabilis,KNApSAcK
50,C00032001,564-43-2,Manogenin,C27H42O5,446.30322445,Agave mirabilis,Mirabilis,KNApSAcK
51,C00039771,960223-81-8,Mirabamide A,C72H114ClN13O25,1595.773734,Siliquariaspongia mirabilis,Mirabilis,KNApSAcK
52,C00039772,960223-82-9,Mirabamide B,C72H111ClN12O25,1578.7471849,Siliquariaspongia mirabilis,Mirabilis,KNApSAcK
53,C00039773,960223-83-0,Mirabamide C,C66H104ClN13O21,1449.71582519,Siliquariaspongia mirabilis,Mirabilis,KNApSAcK
54,C00039774,960223-84-1,Mirabamide D,C72H115N13O25,1561.81270632,Siliquariaspongia mirabilis,Mirabilis,KNApSAcK
55,C00039775,186648-83-9,Mirabilin,C58H94O28,1238.59316242,Siliquariaspongia mirabilis,Mirabilis,KNApSAcK
56,C00039776,312322-94-4,Miraziridine A,C30H52N8O9,668.38572532,Theonella aff. mirabilis,Mirabilis,KNApSAcK
57,C00042483,866365-79-9,Echinamine A,C12H11NO6,265.05863709,Scaphechinus mirabilis,Mirabilis,KNApSAcK
58,C00042484,866365-80-2,Echinamine B,C12H11NO6,265.05863709,Scaphechinus mirabilis,Mirabilis,KNApSAcK
59,C00043262,122535-46-0,Aleurodiscal,C30H46O6,502.3294392,Aleurodiscus mirabilis,Mirabilis,KNApSAcK
60,C00048774,182145-37-5,Mirabilin A,C17H25N3,271.20484782,Siliquariaspongia mirabilis,Mirabilis,KNApSAcK
61,C00048775,182266-75-7,Mirabilin B,C15H23N3,245.18919776,Siliquariaspongia mirabilis,Mirabilis,KNApSAcK
62,C00048775,182266-75-7,Mirabilin B,C15H23N3,245.18919776,Arenochalina mirabilis,Mirabilis,KNApSAcK
63,C00048776,182266-76-8,Mirabilin C,C17H25N3,271.20484782,Siliquariaspongia mirabilis,Mirabilis,KNApSAcK
64,C00051980,,"4,5-seco-DOPA",C9H11NO6,229.05863709,Mirabilis jalapa,Mirabilis,KNApSAcK
0,C00046784,78-79-5,Isoprene,C5H8,68.06260026,Pisonia albida,Pisonia,KNApSAcK
0,C00019734,154512-18-2,Abronisoflavone,C16H12O5,284.06847349,Abronia latifolia,Abronia,KNApSAcK
0,C00002631,21453-69-0,(+)-Lirioresinol B,C22H26O8,418.16276781,Boerhavia diffusa,Boerhavia,KNApSAcK
1,C00003992,93290-61-0,"5,7-Dihydroxy-3',4'-dimethoxy-6,8-dimethylflavone",C19H18O6,342.11033831,Boerhavia diffusa,Boerhavia,KNApSAcK
2,C00009982,106915-82-6,"(-)-4,9,11,12a-Tetrahydroxyrotenone",C16H12O7,316.05830274,Boerhavia coccinea,Boerhavia,KNApSAcK
3,C00009983,106915-81-5,"(-)-4,11,12a-Trihydroxy-9-methoxyrotenone",C17H14O7,330.0739528,Boerhavia coccinea,Boerhavia,KNApSAcK
4,C00009984,117176-19-9,Boeravinone C,C18H16O7,344.08960287,Boerhavia diffusa,Boerhavia,KNApSAcK
5,C00009987,128486-15-7,Repenone,C18H12O8,356.05321736,Boerhavia repens,Boerhavia,KNApSAcK
6,C00009988,128486-16-8,Repenol,C18H12O9,372.04813198,Boerhavia repens,Boerhavia,KNApSAcK
7,C00009989,114567-34-9,Boeravinone B,C17H12O6,312.06338812,Boerhavia diffusa,Boerhavia,KNApSAcK
8,C00009990,114567-33-8,Boeravinone A,C18H14O6,326.07903818,Boerhavia diffusa,Boerhavia,KNApSAcK
9,C00019163,132915-53-8,Coccineone A,C15H8O6,284.03208799,Boerhavia coccinea,Boerhavia,KNApSAcK
10,C00019164,135626-13-0,Coccineone B,C16H10O6,298.04773805,Boerhavia coccinea,Boerhavia,KNApSAcK
11,C00019361,219686-52-9,Diffusarotenoid,C22H20O7,396.12090299,Boerhavia diffusa,Boerhavia,KNApSAcK
12,C00019362,219686-54-1,Boerhavilanostenyl benzoate,C43H64O8,708.46011902,Boerhavia diffusa,Boerhavia,KNApSAcK
13,C00019403,137786-99-3,Boeravinone D,C18H14O7,342.0739528,Boerhavia diffusa,Boerhavia,KNApSAcK
14,C00019404,137787-00-9,Boeravinone E,C17H12O7,328.05830274,Boerhavia diffusa,Boerhavia,KNApSAcK
15,C00019405,137810-40-3,Boeravinone F,C17H10O7,326.04265268,Boerhavia diffusa,Boerhavia,KNApSAcK
0,C00002585,524-12-9,Wedelolactone,C16H10O7,314.04265268,Wedelia calendulacea,Wedelia,KNApSAcK
1,C00003310,5938-03-4,Ivalin,C15H20O3,248.1412445,Wedelia spp.,Wedelia,KNApSAcK
2,C00004642,552-54-5,"Quercetin 7,3'-dimethyl ether",C17H14O7,330.0739528,Wedelia biflora,Wedelia,KNApSAcK
3,C00009765,6468-55-9,Demethylwedelolactone,C15H8O7,300.02700261,Wedelia chinensis,Wedelia,KNApSAcK
4,C00009765,6468-55-9,Demethylwedelolactone,C15H8O7,300.02700261,Wedelia calendulacea,Wedelia,KNApSAcK
5,C00010052,100288-12-8,Norwedelic acid,C15H10O8,318.0375673,Wedelia calendulacea,Wedelia,KNApSAcK
6,C00012361,63597-81-9,Simsiolide,C15H20O4,264.13615913,Wedelia trilobata,Wedelia,KNApSAcK
7,C00014127,207906-24-9,"7,4'-Dihydroxy-8,3'-dimethoxyflavanone",C17H16O6,316.09468824,Wedelia asperrima,Wedelia,KNApSAcK
8,C00014429,207906-25-0,"2',4',4-Trihydroxy-3',3-methoxychalcone",C17H16O6,316.09468824,Wedelia asperrima,Wedelia,KNApSAcK
9,C00014508,89648-27-1,Homobutein 4'-O-glucoside,C22H24O10,448.13694699,Wedelia asperrima,Wedelia,KNApSAcK
10,C00014514,207906-26-1,"2',4',4-Trihydroxy-3',3-dimethoxychalcone 4'-O-glucoside",C23H26O11,478.14751167,Wedelia asperrima,Wedelia,KNApSAcK
0,C00000091,1637-39-4,trans-Zeatin,C10H13N5O,219.11201007,Bougainvillea root sap,Bougainvillea,KNApSAcK
1,C00001168,10284-63-6,D-Pinitol,C7H14O6,194.07903818,Bougainvillea glabra,Bougainvillea,KNApSAcK
2,C00001585,30513-63-4,2'-O-Glucosylbetanin,C30H36N2O18,712.19631236,Bougainvillea x buttiana Mrs. Butt,Bougainvillea,KNApSAcK
3,C00050878,32100-97-3,Isobetanidin-6-O-beta-sophoroside,C30H36N2O18,712.19631236,Bougainvillea glabra,Bougainvillea,KNApSAcK
0,C00001357,59-92-7,"3,4-Dihydroxyphenylalanine",C9H11NO4,197.06880785,Mirabilis jalapa,Jalapa,KNApSAcK
1,C00001555,535-83-1,Trigonelline,C7H7NO2,137.04767848,Mirabilis jalapa,Jalapa,KNApSAcK
2,C00001582,18766-66-0,Betalamic acid,C9H9NO5,211.04807241,Mirabilis jalapa,Jalapa,KNApSAcK
3,C00001591,2181-75-1,Indicaxanthin,C14H16N2O6,308.10083626,Mirabilis jalapa,Jalapa,KNApSAcK
4,C00001595,5296-79-7,Miraxanthin I,C14H18N2O7S,358.08347168,Mirabilis jalapa,Jalapa,KNApSAcK
5,C00001596,5375-63-3,Miraxanthin II,C13H14N2O8,326.07501544,Mirabilis jalapa,Jalapa,KNApSAcK
6,C00001597,5589-85-5,Miraxanthin III,C17H18N2O5,330.1215717,Mirabilis jalapa,Jalapa,KNApSAcK
7,C00001598,5375-64-4,Miraxanthin V,C17H18N2O6,346.11648632,Mirabilis jalapa,Jalapa,KNApSAcK
8,C00001607,904-62-1,Vulgaxanthin I,C14H17N3O7,339.10664992,Mirabilis jalapa,Jalapa,KNApSAcK
9,C00009984,117176-19-9,Boeravinone C,C18H16O7,344.08960287,Mirabilis jalapa,Jalapa,KNApSAcK
10,C00019405,137810-40-3,Boeravinone F,C17H10O7,326.04265268,Mirabilis jalapa,Jalapa,KNApSAcK
11,C00019747,485811-81-2,Mirabijalone A,C19H18O7,358.10525293,Mirabilis jalapa,Jalapa,KNApSAcK
12,C00019748,485811-82-3,Mirabijalone B,C18H14O7,342.0739528,Mirabilis jalapa,Jalapa,KNApSAcK
13,C00019749,485811-83-4,Mirabijalone C,C24H26O12,506.1424263,Mirabilis jalapa,Jalapa,KNApSAcK
14,C00019750,485811-84-5,Mirabijalone D,C18H14O7,342.0739528,Mirabilis jalapa,Jalapa,KNApSAcK
15,C00019751,333798-10-0,9-O-Methyl-4-hydroxyboeravinone B,C18H14O7,342.0739528,Mirabilis jalapa,Jalapa,KNApSAcK
16,C00051980,,"4,5-seco-DOPA",C9H11NO6,229.05863709,Mirabilis jalapa,Jalapa,KNApSAcK
0,C00000136,470-82-6,"1,8-Cineol",C10H18O,154.1357652,Valeriana officinalis,Valeriana,KNApSAcK
1,C00000149,6750-60-3,Espatulenol,C15H24O,220.18271539,Valeriana officinalis,Valeriana,KNApSAcK
2,C00000155,89-83-8,m-Thymol,C10H14O,150.10446507,Valeriana officinalis,Valeriana,KNApSAcK
3,C00000163,473-16-5,alpha-Eudesmol,C15H26O,222.19836545,Valeriana officinalis,Valeriana,KNApSAcK
4,C00000164,473-15-4,(+)-beta-Eudesmol,C15H26O,222.19836545,Valeriana officinalis,Valeriana,KNApSAcK
5,C00000184,2867-05-2,alpha-Thujene,C10H16,136.12520051,Valeriana jatamansi,Valeriana,KNApSAcK
6,C00000184,2867-05-2,alpha-Thujene,C10H16,136.12520051,Valeriana officinalis,Valeriana,KNApSAcK
7,C00000218,6894-38-8,(-)-Jasmonic acid,C12H18O3,210.12559444,Valeriana officinalis,Valeriana,KNApSAcK
8,C00000219,1211-29-6,Methyl jasmonate,C13H20O3,224.1412445,Valeriana officinalis,Valeriana,KNApSAcK
9,C00000357,66-25-1,Hexanal,C6H12O,100.08881501,Valeriana officinalis,Valeriana,KNApSAcK
10,C00000580,501-98-4,(E)-p-Coumaric acid,C9H8O3,164.04734412,Valeriana officinalis,Valeriana,KNApSAcK
11,C00000615,501-16-6,Caffeic acid,C9H8O4,180.04225874,Valeriana jatamansii,Valeriana,KNApSAcK
12,C00000615,501-16-6,Caffeic acid,C9H8O4,180.04225874,Valeriana officinalis,Valeriana,KNApSAcK
13,C00000619,97-53-0,Eugenol,C10H12O2,164.08372963,Valeriana officinalis,Valeriana,KNApSAcK
14,C00000674,491-70-3,"5,7,3',4'-Tetrahydroxyflavone",C15H10O6,286.04773805,Valeriana amurensis,Valeriana,KNApSAcK
15,C00000682,2955-23-9,Olivil,C20H24O7,376.15220312,Valeriana officinalis,Valeriana,KNApSAcK
16,C00000805,80-56-8,alpha-Pinene,C10H16,136.12520051,Valeriana jatamansii,Valeriana,KNApSAcK
17,C00000805,80-56-8,alpha-Pinene,C10H16,136.12520051,Valeriana officinalis var.latifolia,Valeriana,KNApSAcK
18,C00000816,127-91-3,beta-Pinene,C10H16,136.12520051,Valeriana officinalis var.latifolia,Valeriana,KNApSAcK
19,C00000819,76-22-2,(+)-Camphor,C10H16O,152.12011513,Valeriana jatamansi,Valeriana,KNApSAcK
