,C_ID,CAS ID,example_compound_name,Molecular formula,Mw,Organism,knapsack_search_term,Source
0,C00000568,481-74-3,Chrysophanol,C15H10O4,254.05790881,Asphodeline globifera,Asphodeline,KNApSAcK
1,C00001017,578-74-5,Apigenin 7-O-beta-D-glucopyranoside,C21H20O10,432.10564686,Asphodeline globifera,Asphodeline,KNApSAcK
2,C00001029,491-71-4,Chrysoeriol,C16H12O6,300.06338812,Asphodeline globifera,Asphodeline,KNApSAcK
3,C00002471,305-01-1,Aesculetin,C9H6O4,178.02660868,Asphodeline globifera,Asphodeline,KNApSAcK
4,C00003672,83-46-5,(-)-beta-Sitosterol,C29H50O,414.38616622,Asphodeline globifera,Asphodeline,KNApSAcK
5,C00003817,520-36-5,Apigenin,C15H10O5,270.05282343,Asphodeline globifera,Asphodeline,KNApSAcK
6,C00003820,480-44-4,Acacetin,C16H12O5,284.06847349,Asphodeline globifera,Asphodeline,KNApSAcK
7,C00003834,529-53-3,Scutellarein,C15H10O6,286.04773805,Asphodeline globifera,Asphodeline,KNApSAcK
8,C00004266,5373-11-5,Cinaroside,C21H20O11,448.10056148,Asphodeline globifera,Asphodeline,KNApSAcK
0,C00002834,94450-08-5,Knipholone,C24H18O8,434.10016755,Kniphofia foliosa,Kniphofia,KNApSAcK
1,C00002861,478-43-3,Rhein,C15H8O6,284.03208799,Kniphofia aloides,Kniphofia,KNApSAcK
0,C00000152,7400-08-0,p-Coumaric acid,C9H8O3,164.04734412,Aloe vera,Aloe,KNApSAcK
1,C00000297,66-97-7,Ficusin,C11H6O3,186.03169406,Aloe vera,Aloe,KNApSAcK
2,C00000351,6728-26-3,(2E)-2-Hexanal,C6H10O,98.07316494,Aloe arborescens var. natalensis,Aloe,KNApSAcK
3,C00000352,69112-21-6,(E)-3-Hexenal,C6H10O,98.07316494,Aloe arborescens var. natalensis,Aloe,KNApSAcK
4,C00000354,928-95-0,(E)-2-Hexenol,C6H12O,100.08881501,Aloe arborescens var. natalensis,Aloe,KNApSAcK
5,C00000355,928-97-2,trans-3-Hexenol,C6H12O,100.08881501,Aloe arborescens var. natalensis,Aloe,KNApSAcK
6,C00000356,928-96-1,cis-3-Hexen-1-ol,C6H12O,100.08881501,Aloe arborescens var. natalensis,Aloe,KNApSAcK
7,C00000568,481-74-3,Chrysophanol,C15H10O4,254.05790881,Aloe turkanensis,Aloe,KNApSAcK
8,C00000568,481-74-3,Chrysophanol,C15H10O4,254.05790881,Aloe vera,Aloe,KNApSAcK
9,C00000568,481-74-3,Chrysophanol,C15H10O4,254.05790881,Aloe saponaria,Aloe,KNApSAcK
10,C00000568,481-74-3,Chrysophanol,C15H10O4,254.05790881,Aloe graminicola,Aloe,KNApSAcK
11,C00000568,481-74-3,Chrysophanol,C15H10O4,254.05790881,Aloe pulcherrima,Aloe,KNApSAcK
12,C00000568,481-74-3,Chrysophanol,C15H10O4,254.05790881,Aloe barbadensis,Aloe,KNApSAcK
13,C00000568,481-74-3,Chrysophanol,C15H10O4,254.05790881,Aloe rivae,Aloe,KNApSAcK
14,C00000568,481-74-3,Chrysophanol,C15H10O4,254.05790881,Aloe berhana,Aloe,KNApSAcK
15,C00000568,481-74-3,Chrysophanol,C15H10O4,254.05790881,Aloe megalacantha,Aloe,KNApSAcK
16,C00000919,7235-40-7,beta-Carotene,C40H56,536.43820179,Aloe arborescens,Aloe,KNApSAcK
17,C00000982,480-41-1,Naringenin,C15H12O5,272.06847349,Aloe spp.,Aloe,KNApSAcK
18,C00001017,578-74-5,Apigenin 7-O-beta-D-glucopyranoside,C21H20O10,432.10564686,Aloe vera,Aloe,KNApSAcK
19,C00001017,578-74-5,Apigenin 7-O-beta-D-glucopyranoside,C21H20O10,432.10564686,Aloe sabaea,Aloe,KNApSAcK
20,C00001017,578-74-5,Apigenin 7-O-beta-D-glucopyranoside,C21H20O10,432.10564686,Aloe saponaria,Aloe,KNApSAcK
21,C00001017,578-74-5,Apigenin 7-O-beta-D-glucopyranoside,C21H20O10,432.10564686,Aloe barbadensis,Aloe,KNApSAcK
22,C00001059,38953-85-4,Isovitexin,C21H20O10,432.10564686,Aloe spp.,Aloe,KNApSAcK
23,C00001151,57-50-1,D-Sucrose,C12H22O11,342.11621155,Aloe vera,Aloe,KNApSAcK
24,C00001205,110-15-6,Succinic acid,C4H6O4,118.02660868,Aloe vera,Aloe,KNApSAcK
25,C00001221,143-07-7,Lauric acid,C12H24O2,200.17763001,Aloe vera var.chinensis,Aloe,KNApSAcK
26,C00001234,373-49-9,Palmitoleic acid,C16H30O2,254.2245802,Aloe vera var.chinensis,Aloe,KNApSAcK
27,C00001238,57-11-4,Octadecanoic acid,C18H36O2,284.27153039,Aloe vera var.chinensis,Aloe,KNApSAcK
28,C00001429,50-67-9,5-Hydroxytryptamine,C10H12N2O,176.09496302,Aloe vela,Aloe,KNApSAcK
29,C00001434,61-54-1,Tryptamine,C10H12N2,160.1000484,Aloe vela,Aloe,KNApSAcK
30,C00002030,1604-01-9,gamma-Coniceine,C8H15N,125.12044949,Aloe viguieri,Aloe,KNApSAcK
31,C00002030,1604-01-9,gamma-Coniceine,C8H15N,125.12044949,Aloe sabaea,Aloe,KNApSAcK
32,C00002030,1604-01-9,gamma-Coniceine,C8H15N,125.12044949,Aloe gracilicaulis,Aloe,KNApSAcK
33,C00002030,1604-01-9,gamma-Coniceine,C8H15N,125.12044949,Aloe ruspolina,Aloe,KNApSAcK
34,C00002030,1604-01-9,gamma-Coniceine,C8H15N,125.12044949,Aloe ruspoliana,Aloe,KNApSAcK
35,C00002030,1604-01-9,gamma-Coniceine,C8H15N,125.12044949,Aloe gillilandii,Aloe,KNApSAcK
36,C00002030,1604-01-9,gamma-Coniceine,C8H15N,125.12044949,Aloe gariepensis,Aloe,KNApSAcK
37,C00002030,1604-01-9,gamma-Coniceine,C8H15N,125.12044949,Aloe deltoideodonta,Aloe,KNApSAcK
38,C00002030,1604-01-9,gamma-Coniceine,C8H15N,125.12044949,Aloe ballyii,Aloe,KNApSAcK
39,C00002030,1604-01-9,gamma-Coniceine,C8H15N,125.12044949,Aloe ballyi,Aloe,KNApSAcK
40,C00002030,1604-01-9,gamma-Coniceine,C8H15N,125.12044949,Aloe globuligemma,Aloe,KNApSAcK
41,C00002030,1604-01-9,gamma-Coniceine,C8H15N,125.12044949,Aloe ibitiensis,Aloe,KNApSAcK
42,C00002030,1604-01-9,gamma-Coniceine,C8H15N,125.12044949,Aloe krapholiana,Aloe,KNApSAcK
43,C00002030,1604-01-9,gamma-Coniceine,C8H15N,125.12044949,Aloe ortholopha,Aloe,KNApSAcK
44,C00002030,1604-01-9,gamma-Coniceine,C8H15N,125.12044949,Aloe descoingsii,Aloe,KNApSAcK
45,C00002031,458-88-8,Coniine,C8H17N,127.13609955,Aloe descoingsii,Aloe,KNApSAcK
46,C00002031,458-88-8,Coniine,C8H17N,127.13609955,Aloe krapholiana,Aloe,KNApSAcK
47,C00002031,458-88-8,Coniine,C8H17N,127.13609955,Aloe ortholopha,Aloe,KNApSAcK
48,C00002031,458-88-8,Coniine,C8H17N,127.13609955,Aloe viguieri,Aloe,KNApSAcK
49,C00002031,458-88-8,Coniine,C8H17N,127.13609955,Aloe ballyi,Aloe,KNApSAcK
50,C00002031,458-88-8,Coniine,C8H17N,127.13609955,Aloe deltoideodonta,Aloe,KNApSAcK
51,C00002031,458-88-8,Coniine,C8H17N,127.13609955,Aloe ibitiensis,Aloe,KNApSAcK
52,C00002031,458-88-8,Coniine,C8H17N,127.13609955,Aloe ruspoliana,Aloe,KNApSAcK
53,C00002031,458-88-8,Coniine,C8H17N,127.13609955,Aloe gillilandii,Aloe,KNApSAcK
54,C00002031,458-88-8,Coniine,C8H17N,127.13609955,Aloe globuligemma,Aloe,KNApSAcK
55,C00002055,35305-13-6,N-Methylconiine,C9H19N,141.15174961,Aloe globuligemma,Aloe,KNApSAcK
56,C00002055,35305-13-6,N-Methylconiine,C9H19N,141.15174961,Aloe viguieri,Aloe,KNApSAcK
57,C00002068,140-55-6,Pseudoconhydrine,C8H17NO,143.13101417,Aloe deltoideodonta,Aloe,KNApSAcK
58,C00002415,30861-27-9,Aloeresin,C19H22O9,394.1263823,Aloe elgonica,Aloe,KNApSAcK
59,C00002415,30861-27-9,Aloeresin,C19H22O9,394.1263823,Aloe rupestris,Aloe,KNApSAcK
60,C00002415,30861-27-9,Aloeresin,C19H22O9,394.1263823,Aloe barbadensis,Aloe,KNApSAcK
